customer_id,segment,age,income,location,join_date,base_purchase_prob,price_sensitivity,promotion_response,churn_rate,quantum_entanglement,network_influence,temporal_volatility,quantum_purchase_impulse,quantum_loyalty,influence_score,susceptibility,age_group,income_group,quantum_complexity,behavioral_entropy
120,premium,26.18565865246126,24240.74290811865,suburban,2023-09-29 01:57:29.882745,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.17308767382772455,0.47449707179916917,young_adult,low,0.14400000000000004,0.0036
121,premium,47.28473270364936,45174.13204382463,suburban,2025-01-26 01:57:29.889264,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.33759203987394115,0.7624362423136621,adult,medium,0.14400000000000004,0.0036
122,premium,65.62314628722277,64923.62816203998,suburban,2023-09-03 01:57:29.895809,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.1792649918117354,0.583097423396804,elderly,high,0.14400000000000004,0.0036
123,premium,33.962123260157476,29343.349358036787,rural,2023-07-11 01:57:29.902139,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.4249386115064391,0.11773062279594929,young_adult,low,0.14400000000000004,0.0036
124,premium,61.20072098571973,59354.708527675466,rural,2023-02-22 01:57:29.909896,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.39306432244845596,0.6541143478885131,senior,medium,0.14400000000000004,0.0036
125,premium,37.264243951004964,36757.947079948324,urban,2023-11-22 01:57:29.915828,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.4347635490600137,0.3468261898863383,adult,medium,0.14400000000000004,0.0036
126,premium,33.41445323528549,46253.220385622466,suburban,2024-11-20 01:57:29.923587,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.37054773507311084,0.6357196748783713,young_adult,medium,0.14400000000000004,0.0036
127,premium,60.63029224744405,41134.36865518995,suburban,2024-08-09 01:57:29.929894,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.1814299532001812,0.28908569495008735,senior,medium,0.14400000000000004,0.0036
128,premium,54.99675475070084,22889.502876360293,urban,2022-10-25 01:57:29.937135,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.3642207373264016,0.5000330377146324,senior,low,0.14400000000000004,0.0036
129,premium,42.115141303914534,41818.90635699542,suburban,2024-10-11 01:57:29.943571,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.4207092053958607,0.46369898175552005,adult,medium,0.14400000000000004,0.0036
130,premium,40.44574942038363,44095.86636812736,suburban,2022-11-15 01:57:29.950620,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.12011688570870833,0.3194609463391198,adult,medium,0.14400000000000004,0.0036
131,premium,59.13468315401802,34202.83198798233,urban,2024-08-03 01:57:29.956635,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.1728669321803956,0.32387804645136636,senior,medium,0.14400000000000004,0.0036
132,premium,67.91585429285647,67461.74827586944,suburban,2024-09-24 01:57:29.964008,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.35857366578929295,0.46602026478363107,elderly,high,0.14400000000000004,0.0036
133,premium,54.62895802442327,26185.527678175695,rural,2024-01-09 01:57:29.970423,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.05289605785725786,0.41749834623553556,senior,low,0.14400000000000004,0.0036
134,premium,56.13191236607838,44896.59024951607,suburban,2024-07-07 01:57:29.978267,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.13839841876298623,0.5858627743030889,senior,medium,0.14400000000000004,0.0036
135,premium,11.883736254261464,17976.871035579898,rural,2024-04-13 01:57:29.984795,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.24367885033200437,0.2965396628082126,young,low,0.14400000000000004,0.0036
136,premium,33.71765391614125,24598.09239600504,urban,2024-01-07 01:57:29.992311,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.2259000272293439,0.18364879682843677,young_adult,low,0.14400000000000004,0.0036
137,premium,35.20654841382657,16471.792458658816,urban,2023-10-26 01:57:29.998323,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.4567300364701249,0.3175792358229684,adult,low,0.14400000000000004,0.0036
138,premium,58.452589737982976,77706.8932716846,urban,2024-07-22 01:57:30.006079,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.1591812050577266,0.3207295762258812,senior,high,0.14400000000000004,0.0036
139,premium,18.99024705873971,26736.402696510035,suburban,2023-10-23 01:57:30.012864,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.4552691447470122,0.536315183912257,young,low,0.14400000000000004,0.0036
140,premium,16.772264317535413,55699.69801914385,urban,2024-04-07 01:57:30.019721,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.5484272635611755,0.7136689856503338,young,medium,0.14400000000000004,0.0036
141,premium,51.974712446116236,31690.941102171386,urban,2022-12-12 01:57:30.025733,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.2751542059790227,0.4509116725521116,senior,medium,0.14400000000000004,0.0036
142,premium,38.54765046612245,15650.856202387487,suburban,2023-11-21 01:57:30.033489,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.2505649400674639,0.5387247873423501,adult,low,0.14400000000000004,0.0036
143,premium,51.36091566696135,20971.659570414085,suburban,2024-09-30 01:57:30.040449,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.4145262260245681,0.45812488408832447,senior,low,0.14400000000000004,0.0036
144,premium,48.434736375916174,34418.480673890765,urban,2023-06-14 01:57:30.046460,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.4773689304451496,0.4302055253165481,adult,medium,0.14400000000000004,0.0036
145,premium,52.51266712416685,19327.27487416238,rural,2024-06-25 01:57:30.053733,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.1277839389254302,0.3796040626783898,senior,low,0.14400000000000004,0.0036
146,premium,53.472212245243945,85770.05757038237,urban,2023-09-01 01:57:30.059745,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.12493979241508392,0.7820194816793568,senior,high,0.14400000000000004,0.0036
147,premium,46.13508441070853,23047.615986995632,suburban,2023-07-25 01:57:30.067217,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.36454010910927204,0.7838243216990153,adult,low,0.14400000000000004,0.0036
148,premium,92.0662280048999,44683.038842961956,urban,2025-01-07 01:57:30.073231,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.3662547761433681,0.48902691616506144,elderly,medium,0.14400000000000004,0.0036
149,premium,60.05349840274928,63707.42265659603,suburban,2022-12-26 01:57:30.081083,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.5285323948046685,0.1786434407522856,senior,high,0.14400000000000004,0.0036
150,premium,52.69628130145939,44832.55844935468,urban,2024-12-13 01:57:30.088422,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.14331731623480917,0.692782767704514,senior,medium,0.14400000000000004,0.0036
151,premium,44.63958212879094,14089.606353871024,urban,2024-06-09 01:57:30.094614,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.3089667000165026,0.39214448119950535,adult,low,0.14400000000000004,0.0036
152,premium,54.54439752657915,37413.11102578446,rural,2024-08-02 01:57:30.101195,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.24739479957646257,0.2003923808424798,senior,medium,0.14400000000000004,0.0036
153,premium,51.09127795524351,16606.39789396554,urban,2024-05-07 01:57:30.106919,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.3326908616985221,0.707265685290496,senior,low,0.14400000000000004,0.0036
154,premium,40.13662771502565,51710.11630970668,suburban,2024-08-29 01:57:30.114676,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.5252257502473048,0.4511954899889435,adult,medium,0.14400000000000004,0.0036
155,premium,54.049290505106946,33362.33808349427,rural,2024-04-24 01:57:30.120688,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.36419171937610806,0.5331413458246376,senior,medium,0.14400000000000004,0.0036
156,premium,42.21994315776362,15206.303806450436,rural,2023-09-06 01:57:30.128444,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.2344093838523835,0.40636345466456647,adult,low,0.14400000000000004,0.0036
157,premium,49.91129657476482,55201.9708946833,urban,2023-02-15 01:57:30.134902,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.5516714001400551,0.29675910180736453,adult,medium,0.14400000000000004,0.0036
158,premium,24.469431846604976,27665.54344582745,suburban,2025-04-26 01:57:30.140915,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.18495123437015557,0.45298227611405495,young,low,0.14400000000000004,0.0036
159,premium,30.084759380872317,47525.93590641163,suburban,2024-11-01 01:57:30.148430,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.46213289581168016,0.4141458965866643,young_adult,medium,0.14400000000000004,0.0036
160,premium,61.46763541332409,19867.97355831942,rural,2022-11-08 01:57:30.154738,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.06622027980177525,0.6035571586442011,senior,low,0.14400000000000004,0.0036
161,premium,46.96653136028877,28683.295752789985,rural,2022-12-07 01:57:30.162496,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.21310040089679924,0.22469050144365116,adult,low,0.14400000000000004,0.0036
162,premium,48.460513585780255,43019.43633774116,suburban,2024-01-29 01:57:30.168507,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.11237802892007431,0.6418435864743629,adult,medium,0.14400000000000004,0.0036
163,premium,57.72843051713622,30948.389411949585,urban,2023-01-19 01:57:30.176263,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.3774380651897075,0.21344807030087617,senior,medium,0.14400000000000004,0.0036
164,premium,11.822071330057398,78175.91217640352,suburban,2025-06-16 01:57:30.182279,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.36431767148832245,0.5108445339432461,young,high,0.14400000000000004,0.0036
165,premium,45.7194216897232,42869.758729915215,rural,2024-06-27 01:57:30.188790,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.7191507142361826,0.5593142810374964,adult,medium,0.14400000000000004,0.0036
166,premium,30.65345434772987,45991.09818101338,suburban,2023-02-16 01:57:30.196308,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.22204052909083435,0.9002844084211268,young_adult,medium,0.14400000000000004,0.0036
167,premium,32.32925307365856,24123.867333415055,urban,2024-03-25 01:57:30.202322,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.8412959851840004,0.5964220865980765,young_adult,low,0.14400000000000004,0.0036
168,premium,32.940414017895336,52735.496189067446,urban,2024-05-14 01:57:30.210079,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.43142023560577775,0.3526042923332531,young_adult,medium,0.14400000000000004,0.0036
169,premium,40.26061910331524,63042.56127286604,suburban,2025-02-07 01:57:30.216094,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.07617394170808693,0.41870590371803545,adult,high,0.14400000000000004,0.0036
170,premium,58.49152561133583,52695.851570295585,suburban,2025-06-15 01:57:30.222108,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.046604353492453024,0.627137901100197,senior,medium,0.14400000000000004,0.0036
171,premium,28.69131091705796,21101.24738643749,rural,2024-05-31 01:57:30.229866,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.36185958575445887,0.5270389057850218,young_adult,low,0.14400000000000004,0.0036
172,premium,66.8959781255691,15366.555784418768,urban,2024-09-20 01:57:30.235878,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.3624787352875862,0.3754318811897861,elderly,low,0.14400000000000004,0.0036
173,premium,39.24043092071473,41154.97521313714,urban,2024-12-10 01:57:30.243637,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.2020482463151043,0.48839524789888633,adult,medium,0.14400000000000004,0.0036
174,premium,58.86242735783854,45240.61911725809,rural,2025-03-02 01:57:30.248907,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.7112384182750994,0.6047484344617208,senior,medium,0.14400000000000004,0.0036
175,premium,66.66630582230538,17001.606637476452,rural,2022-12-07 01:57:30.256924,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.17609833187507087,0.408609105154557,elderly,low,0.14400000000000004,0.0036
176,premium,51.314594165840845,20773.415277756027,suburban,2023-01-18 01:57:30.262745,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.13683886721283137,0.42082887293648585,senior,low,0.14400000000000004,0.0036
177,premium,46.5279105956978,30234.818576534482,suburban,2025-03-14 01:57:30.269412,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.08678927622214914,0.6649022804515902,adult,medium,0.14400000000000004,0.0036
178,premium,35.78645072176954,51558.00985671877,rural,2024-01-10 01:57:30.276934,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.34465980080691483,0.6770041386404309,adult,medium,0.14400000000000004,0.0036
179,premium,40.9911582836546,43069.2109076187,urban,2023-06-19 01:57:30.282952,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.08937276459929458,0.28538495203875985,adult,medium,0.14400000000000004,0.0036
180,premium,76.6630895553642,34258.33027412713,rural,2023-11-01 01:57:30.290971,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.07779864088984603,0.8422722574117071,elderly,medium,0.14400000000000004,0.0036
181,premium,77.04838693204087,106688.25690339618,rural,2023-08-27 01:57:30.299003,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.24126294282725874,0.6011694244198132,elderly,very_high,0.14400000000000004,0.0036
182,premium,42.55680633810839,23963.81507441867,suburban,2023-09-01 01:57:30.304765,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.47020568941862256,0.6073007363861157,adult,low,0.14400000000000004,0.0036
183,premium,49.46784141309032,97019.83594531784,suburban,2024-11-19 01:57:30.312780,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.2511588303829524,0.5852124792751987,adult,high,0.14400000000000004,0.0036
184,premium,41.36776161264104,45714.231354057934,suburban,2023-10-22 01:57:30.318534,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.07600279650771527,0.7816115478192678,adult,medium,0.14400000000000004,0.0036
185,premium,48.101621697516244,51106.373600372215,suburban,2023-10-09 01:57:30.325381,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.30822491981620725,0.29971771688728177,adult,medium,0.14400000000000004,0.0036
186,premium,66.79890994981551,47532.16939429906,suburban,2023-02-04 01:57:30.332639,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.25005367537326656,0.7795293549033457,elderly,medium,0.14400000000000004,0.0036
187,premium,8.547118092655943,52504.053665414154,urban,2022-12-07 01:57:30.338862,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.19839956113636398,0.43623454324986644,young,medium,0.14400000000000004,0.0036
188,premium,49.949691914352854,18480.341360174552,urban,2023-06-01 01:57:30.346877,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.15456028059917978,0.17243076209244815,adult,low,0.14400000000000004,0.0036
189,premium,12.896011818330315,44803.75559907119,urban,2023-01-06 01:57:30.352390,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.3090542956810058,0.4105510769133726,young,medium,0.14400000000000004,0.0036
190,premium,40.57365128643141,31555.089690351328,suburban,2025-02-24 01:57:30.360407,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.1582319365640166,0.7763639620683022,adult,medium,0.14400000000000004,0.0036
191,premium,36.52838993743587,71029.487128255,suburban,2022-11-26 01:57:30.367184,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.022052696278555318,0.22419978455361125,adult,high,0.14400000000000004,0.0036
192,premium,78.28801907942668,22072.600073170743,urban,2023-04-17 01:57:30.374554,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.3586853933402793,0.08809278941750937,elderly,low,0.14400000000000004,0.0036
193,premium,28.320494613387545,67659.90498349328,urban,2023-10-30 01:57:30.380567,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.5587504490200407,0.422046210770501,young_adult,high,0.14400000000000004,0.0036
194,premium,40.53583556824958,35546.19187868878,suburban,2024-01-18 01:57:30.387198,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.23035272628675843,0.5369751229754295,adult,medium,0.14400000000000004,0.0036
195,premium,35.05043517338224,26431.686234633926,rural,2022-11-11 01:57:30.395223,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.05458241440799477,0.4880917611521891,adult,low,0.14400000000000004,0.0036
196,premium,76.65203373128435,45644.58240988389,urban,2024-06-16 01:57:30.402200,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.47231118588080045,0.5008431598743074,elderly,medium,0.14400000000000004,0.0036
197,premium,55.46854908808541,47605.50974357322,suburban,2023-04-07 01:57:30.409269,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.32340100706624003,0.6663069879447987,senior,medium,0.14400000000000004,0.0036
198,premium,67.58123400762693,58179.263574956516,urban,2023-06-20 01:57:30.416216,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.28493719207593066,0.31233584999636266,elderly,medium,0.14400000000000004,0.0036
199,premium,28.52173738790408,48952.91071071163,urban,2022-12-09 01:57:30.422228,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.09611443138067677,0.3991151509537826,young_adult,medium,0.14400000000000004,0.0036
200,premium,53.7303985062709,30751.109098389235,urban,2023-03-14 01:57:30.429983,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.49082238010814583,0.5633818386845452,senior,medium,0.14400000000000004,0.0036
201,premium,40.61610357147346,53018.40200925989,suburban,2024-03-25 01:57:30.435051,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.4806977572225944,0.4131153373498785,adult,medium,0.14400000000000004,0.0036
202,premium,66.47050172746775,70788.48490870898,rural,2024-11-24 01:57:30.443065,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.5908516148862557,0.13594669964373174,elderly,high,0.14400000000000004,0.0036
203,premium,56.98632318282358,17266.647227121404,urban,2024-12-10 01:57:30.449828,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.05461686721867554,0.5889454701898209,senior,low,0.14400000000000004,0.0036
204,premium,35.20362507974495,96886.31843271492,rural,2023-02-13 01:57:30.455840,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.340353357371217,0.34541694472463325,adult,high,0.14400000000000004,0.0036
205,premium,31.802784697469185,47171.232366446864,rural,2024-11-24 01:57:30.462399,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.5862538821875058,0.9366112810423485,young_adult,medium,0.14400000000000004,0.0036
206,premium,53.08197238153893,34997.30078943617,suburban,2023-06-29 01:57:30.468411,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.30439250526781686,0.4990744483988744,senior,medium,0.14400000000000004,0.0036
207,premium,32.93526360510012,41953.91216708578,rural,2023-10-21 01:57:30.475929,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.30923371386405596,0.269210280805074,young_adult,medium,0.14400000000000004,0.0036
208,premium,49.73012788350981,25867.87932401732,suburban,2022-12-04 01:57:30.483952,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.4637493695098992,0.5983846103968385,adult,low,0.14400000000000004,0.0036
209,premium,33.58220422778287,48899.12261741194,rural,2024-07-16 01:57:30.489465,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.18524232349219433,0.4153740715203687,young_adult,medium,0.14400000000000004,0.0036
210,premium,49.51661008787613,23781.824122517297,rural,2023-06-15 01:57:30.497482,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.39114625761263727,0.07245560229264819,adult,low,0.14400000000000004,0.0036
211,premium,55.225360348557075,31588.812526688238,rural,2025-03-29 01:57:30.504039,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.31762818614540267,0.7078346369760397,senior,medium,0.14400000000000004,0.0036
212,premium,41.06555981715251,86211.37289059439,suburban,2024-09-22 01:57:30.511555,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.24853408164316948,0.22421423686594633,adult,high,0.14400000000000004,0.0036
213,premium,28.54046208550734,43922.88335149673,rural,2025-04-08 01:57:30.517565,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.30112624140485295,0.44476157823961254,young_adult,medium,0.14400000000000004,0.0036
214,premium,31.84511108234172,125454.03423081571,rural,2024-05-09 01:57:30.523424,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.44656758480673503,0.8001448668585488,young_adult,very_high,0.14400000000000004,0.0036
215,premium,31.85422899832045,38989.44014011886,rural,2024-03-02 01:57:30.530785,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.28093948044707256,0.3962803088088789,young_adult,medium,0.14400000000000004,0.0036
216,premium,46.79253781897023,19750.735580645258,rural,2024-11-30 01:57:30.537212,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.4123021540565245,0.6692946153280365,adult,low,0.14400000000000004,0.0036
217,premium,55.39987035498901,40636.599621575355,rural,2024-10-30 01:57:30.545228,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.3271979112355249,0.2603801096571797,senior,medium,0.14400000000000004,0.0036
218,premium,47.67885776089204,23932.863204284837,urban,2024-11-04 01:57:30.551670,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.3455668377851812,0.1778947936188828,adult,low,0.14400000000000004,0.0036
219,premium,70.54240509013917,12123.195478654929,urban,2024-08-24 01:57:30.557770,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.14866879326520954,0.25704038374753957,elderly,low,0.14400000000000004,0.0036
220,premium,40.44360327720338,36664.983757446316,suburban,2023-01-01 01:57:30.565276,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.35040269490760956,0.5006136580425524,adult,medium,0.14400000000000004,0.0036
221,premium,15.07582071280072,18829.73271587055,rural,2023-03-07 01:57:30.573104,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.41581499326240534,0.5929553429628909,young,low,0.14400000000000004,0.0036
222,premium,51.64909947009609,83707.28533042301,rural,2024-06-06 01:57:30.579117,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.1837991870380749,0.48655706590444125,senior,high,0.14400000000000004,0.0036
223,premium,34.01297314482518,16295.787659028972,rural,2025-02-27 01:57:30.586875,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.10160252436664471,0.24176607565298855,young_adult,low,0.14400000000000004,0.0036
224,premium,48.296764851366916,32187.32797084643,urban,2024-08-12 01:57:30.593392,0.08,0.3,0.6,0.02,0.8,0.9,0.2,0.1,0.4,0.2725698220187074,0.27678531334011824,adult,medium,0.14400000000000004,0.0036
